customer_cif,customer_name,customer_type,customer_entity_type,date_of_birth,father_spouse_name,nationality,citizenship,residency,tax_residency,pan,aadhaar,aadhaar_masked,identification_doc_no,mobile_number,email_id,address_individual,state,city,address_lat,address_lon,occupation_industry,annual_income,professional_experience_years,source_of_funds,_nri_country,customer_risk_score,pep_flag,hni_flag,minor_flag,non_face_to_face_flag,vkyc_flag,cif_creation_date,kyc_update_date,date_of_incorporation,place_of_incorporation,beneficial_owner_types,passive_nfe,address_registered_office,address_place_of_business,address_beneficial_owners,entity_identification_doc_no,cif_beneficial_owners,name_beneficial_owners
407474850174,Arjun Agarwal,Individual,Individual,31-12-2006,Vivek Agarwal,Indian,Indian,Resident,India,CRMPW3191K,867544946936,XXXX-XXXX-5151,AADHAAR-2388XXXX4431,7744592428,arjun.agarwal629@hotmail.com,"342, Gandhi Nagar, Patna, Bihar - 449272",Bihar,Patna,25.607735,85.098899,Doctor,450395,35,Investment Returns,,Low,N,N,N,Y,Y,06-03-2020,14-10-2022,,,,,,,,,,
909330639711,Ravi Singh,Individual,Individual,12-11-1999,Vivek Chatterjee,Indian,Indian,Resident,India,YFAPE1919O,343227786986,XXXX-XXXX-4790,AADHAAR-7191XXXX9882,6061973036,ravi.singh48@outlook.com,"300, NH Highway, Kota, Rajasthan - 968275",Rajasthan,Kota,17.000558,74.976635,Freelancer,3524595,26,Family Support,,High,N,N,N,N,N,27-10-2018,02-02-2023,,,,,,,,,,
455566797129,Yash Mishra,Individual,Individual,07-04-1967,Manoj Deshmukh,Indian,Indian,Resident,India,VEDPU3824T,287330554327,XXXX-XXXX-2672,AADHAAR-8643XXXX5102,7320517865,yash.mishra742@rediffmail.com,"114, Park Street, Noida, Uttar Pradesh - 981953",Uttar Pradesh,Noida,22.292379,77.378782,Salaried - IT,411876,15,Family Support,,Low,N,N,N,N,N,09-03-2019,21-05-2021,,,,,,,,,,
809408551281,Excel Technologies,Non-Individual,Partnership,,,Indian,,Resident,India,HDICX3907U,,,,8972117582,excel806@outlook.com,,Punjab,Jalandhar,16.686071,78.717778,Construction,97263255,,Business Revenue,,Medium,N,N,N,Y,N,14-04-2016,01-01-2024,10-06-2013,"Jalandhar, Punjab",Senior Managing Official,N,"163 Corporate Park, Jalandhar, Punjab - 334274","Plot 325, Industrial Area, Jalandhar, Punjab","264, Residential Colony, Jalandhar, Punjab",U93782GL1996PTC863726,300998661063,Priya Agarwal
332805120469,Sonal Kumar,Individual,Individual,03-04-1972,Pradeep Joshi,Indian,Indian,Resident,India,SVZPM2531B,690669929951,XXXX-XXXX-4058,AADHAAR-8113XXXX9858,6718878830,sonal.kumar444@rediffmail.com,"113, MG Road, Panipat, Haryana - 869604",Haryana,Panipat,21.637,82.079768,Doctor,157193,34,Business Income,,Low,N,N,N,N,Y,09-02-2024,11-03-2024,,,,,,,,,,
156673114300,Jyoti Deshmukh,Individual,Individual,05-10-1973,Amit Gupta,Indian,Indian,Resident,India,GTOPA0842X,418203851131,XXXX-XXXX-0977,AADHAAR-3125XXXX3528,9402542775,jyoti.deshmukh366@yahoo.co.in,"224, Nehru Place, Mangaluru, Karnataka - 575861",Karnataka,Mangaluru,24.261926,82.751582,Doctor,251663,30,Pension,,Low,N,N,N,N,N,22-04-2015,31-10-2019,,,,,,,,,,
717024468395,Shruti Reddy,Individual,Individual,29-02-1984,Suresh Verma,Indian,Indian,Resident,India,UTYPL3538E,526680460394,XXXX-XXXX-2614,AADHAAR-6767XXXX3258,6412737228,shruti.reddy591@yahoo.co.in,"216, Station Road, Jodhpur, Rajasthan - 679471",Rajasthan,Jodhpur,18.795097,80.697484,Consultant,438095,33,Rental Income,,Low,N,N,N,Y,N,27-11-2021,21-09-2023,,,,,,,,,,
164933822742,Vikram Deshmukh,Individual,Individual,05-03-1991,Vivek Gupta,Indian,Indian,NRI,Other,VKAPN7810X,844386216218,XXXX-XXXX-9107,AADHAAR-5133XXXX0264,7598536404,vikram.deshmukh456@hotmail.com,"52, Ring Road, Ludhiana, Punjab - 335533",Punjab,Ludhiana,25.323026,78.568247,Salaried - Government,1770125,29,Foreign Employment,GB,Medium,N,N,N,N,N,03-01-2015,02-12-2015,,,,,,,,,,
445662465609,Deepak Reddy,Individual,Individual,31-12-2004,Akash Pandey,Indian,Dual - Indian/GB,NRI,Other,DMQPR4232S,896108785175,XXXX-XXXX-2073,AADHAAR-2677XXXX9499,9520568190,deepak.reddy571@gmail.com,"198, Gandhi Nagar, Durgapur, West Bengal - 596845",West Bengal,Durgapur,18.5731,76.562692,Salaried - Banking,170588,31,Rental Income,GB,Low,N,N,N,N,Y,22-01-2022,06-05-2024,,,,,,,,,,
306894921590,Shweta Mehta,Individual,Individual,06-10-1962,Naveen Banerjee,Indian,Indian,Resident,India,WPSPR7211V,986710678118,XXXX-XXXX-2323,AADHAAR-6647XXXX1102,7322643730,shweta.mehta983@gmail.com,"175, Station Road, Cuttack, Odisha - 719832",Odisha,Cuttack,21.444039,78.988185,Business Owner,351587,30,Business Income,,Low,N,N,N,N,N,18-07-2016,12-10-2022,,,,,,,,,,
503796039124,Om Industries,Non-Individual,LLP,,,Indian,,Resident,India,CIQAY1034Z,,,,8074656918,om218@gmail.com,,Kerala,Kozhikode,23.253908,79.596089,Pharmaceuticals,407838650,,Business Revenue,,Medium,N,N,N,N,N,30-01-2021,17-06-2022,13-10-2009,"Kozhikode, Kerala",Control through other means,Y,"195 Corporate Park, Kozhikode, Kerala - 368685","Plot 234, Industrial Area, Kozhikode, Kerala","894, Residential Colony, Kozhikode, Kerala",U26996WC2020PTC275958,247482846467,Rajesh Reddy
716435337980,Ashish Agarwal,Individual,Individual,29-06-2014,Yash Kumar,Indian,Indian,Resident,India,SVVPX7955W,275732464360,XXXX-XXXX-8249,AADHAAR-3765XXXX6353,8294284066,ashish.agarwal14@gmail.com,"425, Ring Road, Hubli, Karnataka - 778547",Karnataka,Hubli,20.230706,78.921281,Freelancer,1996334,0,Investment Returns,,Medium,N,N,Y,Y,N,05-12-2021,24-05-2022,,,,,,,,,,
163579691953,Vikram Malhotra,Individual,Individual,18-05-1985,Akash Verma,Indian,Indian,Resident,India,UOUPX6348B,341080753171,XXXX-XXXX-8528,AADHAAR-3877XXXX3378,8155437850,vikram.malhotra787@hotmail.com,"165, Nehru Place, Cuttack, Odisha - 378056",Odisha,Cuttack,24.164587,74.443007,Consultant,1888556,11,Agriculture Income,,Medium,N,N,N,N,N,06-02-2015,03-03-2025,,,,,,,,,,
688437321284,Manoj Yadav,Individual,Individual,03-03-1970,Sachin Sen,Indian,Indian,Resident,India,ONZPZ2192E,584439211753,XXXX-XXXX-8174,AADHAAR-2723XXXX9889,9464939415,manoj.yadav937@rediffmail.com,"207, Nehru Place, Varanasi, Uttar Pradesh - 512071",Uttar Pradesh,Varanasi,20.290317,80.454905,Consultant,10111310,33,Business Income,,Low,N,Y,N,N,N,09-11-2015,04-05-2017,,,,,,,,,,
304020802247,Sonal Gupta,Individual,Individual,08-09-1975,Gaurav Kapoor,Indian,Indian,Resident,India,JTDPV8426Z,277168084781,XXXX-XXXX-3940,AADHAAR-3779XXXX9406,6672177084,sonal.gupta74@rediffmail.com,"370, NH Highway, Muzaffarpur, Bihar - 891715",Bihar,Muzaffarpur,18.555985,78.179565,Consultant,2355903,8,Salary,,Medium,N,N,N,Y,N,21-04-2017,27-10-2024,,,,,,,,,,
319890230252,Vikram Pandey,Individual,Individual,29-05-1990,Tushar Malhotra,Indian,Indian,Resident,India,VYUPT8143T,954050411005,XXXX-XXXX-7586,AADHAAR-3296XXXX8244,6099195625,vikram.pandey71@yahoo.co.in,"434, Gandhi Nagar, Mysuru, Karnataka - 957294",Karnataka,Mysuru,21.546619,82.557276,Doctor,654985,6,Salary,,Medium,N,N,N,Y,N,17-01-2016,09-06-2024,,,,,,,,,,
968191536603,Nikhil Singh,Individual,Individual,07-01-1965,Ashish Gupta,Indian,Indian,Resident,India,CVIPK5094C,472949812589,XXXX-XXXX-4378,AADHAAR-5846XXXX7637,7728808128,nikhil.singh398@rediffmail.com,"254, Park Street, Thiruvananthapuram, Kerala - 692362",Kerala,Thiruvananthapuram,19.82124,80.637019,Salaried - IT,325602,36,Agriculture Income,,Low,N,N,N,N,N,01-08-2022,08-09-2022,,,,,,,,,,
839125901369,Vandana Sharma,Individual,Individual,05-11-1996,Kiran Sharma,Indian,Indian,Resident,India,VJZPF0903P,466934006190,XXXX-XXXX-6036,AADHAAR-7186XXXX4228,8155671319,vandana.sharma340@gmail.com,"427, Ring Road, Saket, Delhi - 347418",Delhi,Saket,18.713962,78.25652,Student,311716,12,Agriculture Income,,Low,N,N,N,Y,Y,26-12-2022,17-04-2023,,,,,,,,,,
843617747862,Anita Gupta,Individual,Individual,03-10-2000,Deepak Deshmukh,Indian,Indian,Resident,India,RSCPO4064M,803156500322,XXXX-XXXX-3325,AADHAAR-7236XXXX8988,9342817787,anita.gupta818@outlook.com,"138, MG Road, Indore, Madhya Pradesh - 477662",Madhya Pradesh,Indore,19.864138,73.130753,Salaried - Government,945923,6,Salary,,Medium,N,N,N,Y,N,03-10-2015,20-03-2020,,,,,,,,,,
419209226548,Sanjay Shah,Individual,Individual,09-02-1986,Vikram Pandey,Indian,Indian,Resident,India,DLNPF8310U,382171415680,XXXX-XXXX-1220,AADHAAR-9246XXXX0569,9034364133,sanjay.shah591@rediffmail.com,"124, NH Highway, Indore, Madhya Pradesh - 126777",Madhya Pradesh,Indore,20.292957,74.801456,Salaried - Government,111007,37,Family Support,,Low,N,N,N,N,Y,22-07-2023,25-03-2024,,,,,,,,,,
191643902853,Nisha Mishra,Individual,Individual,04-05-2012,Pranav Das,Indian,Indian,Resident,India,OCYPQ7624H,254238534326,XXXX-XXXX-7660,AADHAAR-3462XXXX2124,9495949429,nisha.mishra885@yahoo.co.in,"44, NH Highway, Karnal, Haryana - 709273",Haryana,Karnal,18.286541,74.480446,Self-Employed - Professional,1983335,0,Investment Returns,,Medium,N,N,Y,Y,N,28-02-2019,08-03-2021,,,,,,,,,,
797316678077,Manoj Pillai,Individual,Individual,28-04-1968,Vikram Pillai,Indian,Indian,Resident,India,TUYPA2311W,671167261302,XXXX-XXXX-5368,AADHAAR-7816XXXX2200,8093699291,manoj.pillai933@rediffmail.com,"141, MG Road, Thrissur, Kerala - 231896",Kerala,Thrissur,21.67761,78.966654,Lawyer,233994,38,Investment Returns,,Low,N,N,N,Y,N,19-06-2017,09-11-2020,,,,,,,,,,
834537927308,Divya Tiwari,Individual,Individual,25-12-1995,Kiran Yadav,Indian,Indian,Resident,India,MBWPY8420Z,834163008463,XXXX-XXXX-8353,AADHAAR-5362XXXX7211,6356655521,divya.tiwari553@yahoo.co.in,"127, Gandhi Nagar, Muzaffarpur, Bihar - 328033",Bihar,Muzaffarpur,16.814799,77.886715,Business Owner,2335487,36,Business Income,,Medium,N,N,N,N,N,21-10-2015,29-11-2022,,,,,,,,,,
622013735179,Lata Das,Individual,Individual,17-08-1968,Tushar Mishra,Indian,Indian,Resident,India,VINPL0622K,472656097430,XXXX-XXXX-8666,AADHAAR-6078XXXX6174,9042621665,lata.das27@gmail.com,"19, Gandhi Nagar, Kota, Rajasthan - 896098",Rajasthan,Kota,24.015602,80.781468,Salaried - Banking,123189,7,Agriculture Income,,Low,N,N,N,N,N,23-12-2019,21-10-2024,,,,,,,,,,
774156275925,Kiran Kumar,Individual,Individual,01-05-1992,Anil Verma,Indian,Indian,Resident,India,XLQPC6461M,993072735339,XXXX-XXXX-7718,AADHAAR-7090XXXX9372,9582949026,kiran.kumar842@gmail.com,"66, Gandhi Nagar, Dwarka, Delhi - 342075",Delhi,Dwarka,16.49418,77.963589,Retired,465361,23,Agriculture Income,,Low,N,N,N,N,Y,05-02-2024,29-10-2024,,,,,,,,,,
114266795994,Arjun Mishra,Individual,Individual,16-09-1998,Akash Yadav,Indian,Indian,Resident,India,ROXPT4603D,785025196350,XXXX-XXXX-7918,AADHAAR-8916XXXX1814,7041401731,arjun.mishra387@outlook.com,"264, Station Road, Madurai, Tamil Nadu - 792856",Tamil Nadu,Madurai,22.698311,77.47053,Salaried - IT,402985,24,Investment Returns,,Low,N,N,N,N,N,20-02-2020,15-06-2023,,,,,,,,,,
837460061583,Amit Singh,Individual,Individual,07-09-1974,Rajesh Patel,Indian,Indian,Resident,India,ZJOPU7557A,992787373632,XXXX-XXXX-0629,AADHAAR-3443XXXX2568,8095714699,amit.singh790@gmail.com,"416, Station Road, Mangaluru, Karnataka - 545385",Karnataka,Mangaluru,17.881387,78.117842,Doctor,7889958,22,Pension,,High,N,N,N,Y,N,19-03-2024,13-07-2024,,,,,,,,,,
960640379677,Arjun Kapoor,Individual,Individual,13-04-1999,Vivek Joshi,Indian,Indian,Resident,India,JAOPB0689X,731392865260,XXXX-XXXX-7051,AADHAAR-7052XXXX2049,6939420394,arjun.kapoor38@outlook.com,"395, Ring Road, Gwalior, Madhya Pradesh - 381188",Madhya Pradesh,Gwalior,17.800032,77.837703,Retired,1720634,10,Family Support,,Medium,N,N,N,Y,Y,25-04-2018,03-02-2022,,,,,,,,,,
331909387454,Manoj Sharma,Individual,Individual,23-04-1996,Pranav Malhotra,Indian,Indian,Resident,India,KTVPP0025I,921194833656,XXXX-XXXX-5350,AADHAAR-4760XXXX4934,8685940770,manoj.sharma381@hotmail.com,"166, Nehru Place, Nizamabad, Telangana - 384199",Telangana,Nizamabad,19.687799,81.678465,Agriculture,3309837,4,Pension,,High,N,N,N,Y,N,02-06-2017,12-06-2018,,,,,,,,,,
306117726762,Rahul Iyer,Individual,Individual,02-05-2015,Rahul Mukherjee,Indian,Indian,Resident,India,QYWPI0748A,299450297450,XXXX-XXXX-4171,AADHAAR-4111XXXX3779,8689337417,rahul.iyer544@hotmail.com,"68, Nehru Place, Lucknow, Uttar Pradesh - 108027",Uttar Pradesh,Lucknow,26.810327,80.962341,Consultant,49468103,0,Rental Income,,Low,N,Y,Y,Y,N,29-01-2018,29-04-2019,,,,,,,,,,
263560809632,Golden Trading Co,Non-Individual,HUF,,,Indian,,Resident,India,PEUFF5679L,,,,8922424508,golden183@rediffmail.com,,Haryana,Gurugram,19.970954,77.726732,Manufacturing,387889677,,Donations,,High,N,N,N,N,N,25-06-2019,31-10-2021,07-03-2014,"Gurugram, Haryana",Senior Managing Official,Y,"118 Corporate Park, Gurugram, Haryana - 845732","Plot 326, Industrial Area, Gurugram, Haryana","559, Residential Colony, Gurugram, Haryana",U92996WG2015PTC262641,408189129275,Sapna Nair
151882308245,Varun Joshi,Individual,Individual,30-08-2002,Kiran Pillai,Indian,Indian,Resident,India,RZUPK7152Q,575167449511,XXXX-XXXX-4468,AADHAAR-9896XXXX3406,6895156957,varun.joshi799@hotmail.com,"451, Park Street, Siliguri, West Bengal - 662846",West Bengal,Siliguri,23.58121,82.472017,Salaried - Government,60993780,8,Agriculture Income,,Medium,N,Y,N,N,N,13-06-2022,12-09-2024,,,,,,,,,,
105696953180,Gaurav Reddy,Individual,Individual,28-07-1991,Vivek Singh,Indian,Indian,Resident,India,SQAPK4896M,305411895404,XXXX-XXXX-5774,AADHAAR-4377XXXX7591,8633756086,gaurav.reddy214@rediffmail.com,"49, Nehru Place, Varanasi, Uttar Pradesh - 117661",Uttar Pradesh,Varanasi,17.154149,75.426194,Business Owner,185199,6,Business Income,,Low,N,N,N,N,N,20-06-2022,12-09-2022,,,,,,,,,,
718982651235,Shweta Kapoor,Individual,Individual,19-10-1999,Tushar Joshi,Indian,Indian,Resident,India,DTGPL3728L,267317177897,XXXX-XXXX-1064,AADHAAR-7489XXXX9914,7157151012,shweta.kapoor991@outlook.com,"429, NH Highway, Hubli, Karnataka - 243692",Karnataka,Hubli,21.988503,81.258101,Salaried - Government,353075,36,Agriculture Income,,Low,N,N,N,N,N,08-08-2021,08-01-2025,,,,,,,,,,
486885076516,Pradeep Bose,Individual,Individual,10-03-1979,Varun Das,Indian,Indian,Resident,India,MJBPR9328G,569294086677,XXXX-XXXX-6643,AADHAAR-6058XXXX4294,8094098662,pradeep.bose889@rediffmail.com,"261, Ring Road, Madurai, Tamil Nadu - 702589",Tamil Nadu,Madurai,15.94548,79.272169,Student,1791470,15,Pension,,High,N,N,N,Y,N,02-10-2019,10-05-2021,,,,,,,,,,
680481307586,Aditi Reddy,Individual,Individual,25-07-1968,Aditya Verma,Indian,Indian,Resident,India,TIIPR9769C,331075160044,XXXX-XXXX-7701,AADHAAR-3842XXXX7480,6282697426,aditi.reddy310@hotmail.com,"318, NH Highway, Jaipur, Rajasthan - 761006",Rajasthan,Jaipur,26.886158,75.766955,Lawyer,200947,2,Investment Returns,,Low,N,N,N,Y,Y,20-04-2019,06-08-2021,,,,,,,,,,
608801262290,Premier Solutions,Non-Individual,Public Limited,,,Indian,,Resident,India,EBVFD2631R,,,,8582959163,premier759@yahoo.co.in,,Telangana,Hyderabad,17.41415,78.452537,Trading,356077488,,Investment,,Medium,N,N,N,N,N,18-01-2019,18-01-2022,03-07-1990,"Hyderabad, Telangana",Control through other means,N,"16 Corporate Park, Hyderabad, Telangana - 292310","Plot 477, Industrial Area, Hyderabad, Telangana","973, Residential Colony, Hyderabad, Telangana",U30957JT2017PTC235040,624818617461,Sonal Mukherjee
869810579519,Rajesh Bose,Individual,Individual,19-06-1975,Kiran Mishra,Indian,Indian,Resident,India,ISPPB9529E,954139728188,XXXX-XXXX-8402,AADHAAR-7024XXXX0675,8462619151,rajesh.bose639@gmail.com,"105, Nehru Place, Saket, Delhi - 435804",Delhi,Saket,25.254544,78.106962,Retired,1651207,13,Agriculture Income,,High,N,N,N,N,Y,21-05-2021,19-01-2025,,,,,,,,,,
896859805308,Bharat Infra,Non-Individual,HUF,,,Indian,,Resident,India,ZFCCU0141M,,,,6813777253,bharat895@outlook.com,,Uttar Pradesh,Varanasi,20.903163,76.494705,Manufacturing,168385152,,Business Revenue,,Low,N,N,N,Y,N,13-05-2019,13-02-2023,14-04-2012,"Varanasi, Uttar Pradesh",Control through other means,N,"155 Corporate Park, Varanasi, Uttar Pradesh - 410084","Plot 368, Industrial Area, Varanasi, Uttar Pradesh","491, Residential Colony, Varanasi, Uttar Pradesh",U85421BG2001PTC855413,818017554442,Harsh Pandey
306447784470,Sonal Joshi,Individual,Individual,15-01-1998,Sachin Banerjee,Indian,Indian,Resident,India,DFXPL3057V,698628901793,XXXX-XXXX-3611,AADHAAR-4683XXXX6221,6455641240,sonal.joshi440@yahoo.co.in,"389, NH Highway, Rohini, Delhi - 894556",Delhi,Rohini,16.838561,76.334077,Self-Employed - Retail,2464510,36,Agriculture Income,,Medium,N,N,N,N,N,27-12-2021,08-06-2023,,,,,,,,,,
624465348864,Suresh Pillai,Individual,Individual,20-03-1971,Akash Kapoor,Indian,Indian,Resident,India,HFLPK2953I,877898680061,XXXX-XXXX-2822,AADHAAR-9432XXXX5373,9008641719,suresh.pillai342@outlook.com,"410, MG Road, Bengaluru, Karnataka - 707496",Karnataka,Bengaluru,12.933025,77.638486,Agriculture,478691,37,Investment Returns,,Low,N,N,N,Y,N,22-12-2017,27-02-2018,,,,,,,,,,
771274781663,Sneha Mishra,Individual,Individual,02-10-1981,Yash Sen,Indian,Indian,Resident,India,KVLPY2947C,575945780442,XXXX-XXXX-4029,AADHAAR-3453XXXX4509,7285440161,sneha.mishra834@hotmail.com,"326, Park Street, Chandigarh, Punjab - 281022",Punjab,Chandigarh,30.755254,76.751981,Self-Employed - Professional,147684,12,Investment Returns,,Low,N,N,N,N,Y,07-01-2019,23-09-2022,,,,,,,,,,
157564993656,Lata Verma,Individual,Individual,07-08-1986,Rohan Deshmukh,Indian,Indian,Resident,India,YYJPQ8382L,879384989963,XXXX-XXXX-7925,AADHAAR-8522XXXX1575,8716964450,lata.verma191@gmail.com,"22, Ring Road, Muzaffarpur, Bihar - 665614",Bihar,Muzaffarpur,23.56388,73.095566,Doctor,2096100,5,Investment Returns,,High,N,N,N,N,N,22-04-2018,17-03-2019,,,,,,,,,,
711083679372,Nisha Deshmukh,Individual,Individual,07-12-1970,Pradeep Mukherjee,Indian,Indian,Resident,India,UDBPW0967G,582521720922,XXXX-XXXX-1346,AADHAAR-4059XXXX8908,9178202693,nisha.deshmukh466@hotmail.com,"269, Park Street, Warangal, Telangana - 240718",Telangana,Warangal,24.941973,82.843093,Retired,1103539,29,Investment Returns,,Medium,N,N,N,Y,Y,06-06-2021,22-06-2024,,,,,,,,,,
678949556763,Naveen Yadav,Individual,Individual,18-08-1962,Mohit Agarwal,Indian,Indian,Resident,India,TZZPD2257X,279593991237,XXXX-XXXX-3573,AADHAAR-4519XXXX0171,6889393131,naveen.yadav162@rediffmail.com,"406, Gandhi Nagar, Chennai, Tamil Nadu - 610866",Tamil Nadu,Chennai,13.068911,80.275452,Doctor,214829,20,Business Income,,Low,N,N,N,N,N,03-02-2024,07-03-2025,,,,,,,,,,
583816330039,Manoj Chatterjee,Individual,Individual,06-09-2006,Naveen Pandey,Indian,Indian,Resident,India,TOSPE6860U,349739815411,XXXX-XXXX-1605,AADHAAR-5679XXXX6038,6460000829,manoj.chatterjee15@yahoo.co.in,"219, MG Road, Amritsar, Punjab - 305949",Punjab,Amritsar,19.873954,81.64965,Freelancer,6525489,0,Family Support,,High,N,N,N,Y,N,31-05-2016,25-08-2018,,,,,,,,,,
555121677421,Lata Agarwal,Individual,Individual,14-07-1980,Varun Bhat,Indian,Dual - Indian/NL,NRI,Other,UIEPQ5527Z,829063577024,XXXX-XXXX-9634,AADHAAR-5524XXXX9945,8341276782,lata.agarwal743@hotmail.com,"269, Ring Road, Durgapur, West Bengal - 587175",West Bengal,Durgapur,17.542194,75.633242,Consultant,359909,29,Investment Returns,NL,Low,N,N,N,N,N,01-05-2018,26-09-2018,,,,,,,,,,
103783496133,Suresh Patel,Individual,Individual,05-05-1980,Suresh Sen,Indian,Indian,Resident,India,VDTPG3052I,558307555197,XXXX-XXXX-0575,AADHAAR-4162XXXX0177,7708203956,suresh.patel963@rediffmail.com,"458, Station Road, Cuttack, Odisha - 729511",Odisha,Cuttack,15.729797,73.180978,Salaried - Government,1751110,14,Investment Returns,,Medium,N,N,N,N,Y,10-05-2017,15-01-2025,,,,,,,,,,
390533986340,United Industries,Non-Individual,Private Limited,,,Indian,,Resident,India,JNTJO6542K,,,,8558914368,united9@outlook.com,,Gujarat,Ahmedabad,23.031306,72.540958,Retail,444192011,,Donations,,Medium,N,N,N,Y,N,30-11-2007,21-05-2019,23-05-1997,"Ahmedabad, Gujarat",Senior Managing Official,Y,"119 Corporate Park, Ahmedabad, Gujarat - 766654","Plot 173, Industrial Area, Ahmedabad, Gujarat","823, Residential Colony, Ahmedabad, Gujarat",U99272RO2012PTC707331,344112874293,Sanjay Das
487302694608,Sneha Patel,Individual,Individual,03-03-1998,Tushar Mishra,Indian,Indian,Resident,India,FAXPP8512Q,726081859070,XXXX-XXXX-2247,AADHAAR-7996XXXX8211,8337689358,sneha.patel750@outlook.com,"234, MG Road, Panipat, Haryana - 839423",Haryana,Panipat,23.987001,81.652594,Consultant,198530,40,Family Support,,Low,N,N,N,N,N,29-01-2021,18-11-2024,,,,,,,,,,
738067783030,Anita Mukherjee,Individual,Individual,21-03-1977,Rajesh Chauhan,Indian,Indian,Resident,India,WMFPV8197H,586499531685,XXXX-XXXX-2173,AADHAAR-3544XXXX1662,7392668268,anita.mukherjee484@yahoo.co.in,"324, Ring Road, Nashik, Maharashtra - 122387",Maharashtra,Nashik,21.178504,82.467267,Agriculture,779609,31,Investment Returns,,Medium,N,N,N,N,Y,29-09-2016,01-05-2021,,,,,,,,,,
448111749947,Swati Chauhan,Individual,Individual,17-09-1999,Sachin Chauhan,Indian,Indian,Resident,India,ZGKPI4155U,625365617108,XXXX-XXXX-5417,AADHAAR-6083XXXX7861,9677294831,swati.chauhan342@outlook.com,"425, Gandhi Nagar, Gurugram, Haryana - 430664",Haryana,Gurugram,17.422597,74.133804,Student,733883,19,Rental Income,,Medium,N,N,N,N,N,20-09-2023,06-04-2024,,,,,,,,,,
261566223535,Tushar Iyer,Individual,Individual,29-01-1987,Rajesh Mukherjee,Indian,Indian,Resident,India,ZOPPD1430E,251924013878,XXXX-XXXX-8790,AADHAAR-2438XXXX8674,9742384040,tushar.iyer405@outlook.com,"322, MG Road, Ludhiana, Punjab - 142357",Punjab,Ludhiana,15.682498,80.468981,Salaried - Government,1171753,6,Pension,,Medium,N,N,N,N,N,16-04-2017,23-09-2021,,,,,,,,,,
172260486129,Varun Mishra,Individual,Individual,08-06-1961,Kiran Reddy,Indian,Indian,Resident,India,YZPPN4306D,874262389540,XXXX-XXXX-9126,AADHAAR-8476XXXX3202,8138382534,varun.mishra579@outlook.com,"20, Nehru Place, Nashik, Maharashtra - 833892",Maharashtra,Nashik,21.680808,82.070984,Self-Employed - Professional,892188,19,Investment Returns,,Medium,N,N,N,N,Y,05-08-2018,23-06-2021,,,,,,,,,,
656832040779,Aditya Gupta,Individual,Individual,12-10-1983,Ashish Mehta,Indian,Indian,Resident,India,WGCPF4236X,457729268712,XXXX-XXXX-7405,AADHAAR-9816XXXX7274,6111335197,aditya.gupta852@gmail.com,"107, Ring Road, Thrissur, Kerala - 368258",Kerala,Thrissur,16.712533,81.996386,Salaried - Banking,21071086,23,Investment Returns,,Low,N,Y,N,Y,Y,10-05-2024,16-09-2024,,,,,,,,,,
356644880281,Komal Malhotra,Individual,Individual,05-11-1970,Rahul Sen,Indian,Indian,Resident,India,EUAPW4101O,992854229439,XXXX-XXXX-8660,AADHAAR-8578XXXX5713,8400185590,komal.malhotra323@gmail.com,"12, MG Road, Nizamabad, Telangana - 933901",Telangana,Nizamabad,16.673918,82.54734,Doctor,171455,10,Business Income,,Low,N,N,N,N,N,05-05-2023,29-03-2024,,,,,,,,,,
426675585182,Kavita Pillai,Individual,Individual,20-10-1994,Suresh Pandey,Indian,Indian,Resident,India,EAWPY8131X,605093071362,XXXX-XXXX-3731,AADHAAR-4124XXXX5013,6135549264,kavita.pillai565@outlook.com,"13, Gandhi Nagar, Coimbatore, Tamil Nadu - 767099",Tamil Nadu,Coimbatore,19.725679,76.122993,Agriculture,105290,21,Rental Income,,Low,N,N,N,Y,Y,14-09-2017,05-01-2019,,,,,,,,,,
